District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Parbhani,,,,97,,0,229,395,546,624,0,,,0,148999,148999,,31506
Parbhani,,,,97,,166,0,2,284,2,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,0,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,805,0,805,0,,,0,148999,148999,,31506
Parbhani,,,,97,,410,7,1,51440,8,0,,,0,148999,148999,,31506
Parbhani,,,,97,,51,752,94,183,846,0,,,0,148999,148999,,31506
Parbhani,,,,97,,892,221,4,42,225,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,3,9,3,12,0,,,0,148999,148999,,31506
Parbhani,,,,97,,402,42,33,613,75,0,,,0,148999,148999,,31506
Parbhani,,,,97,,245,595,507,763,1102,0,,,0,148999,148999,,31506
Parbhani,,,,97,,2,0,3,2,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,3,2,2,1,4,0,,,0,148999,148999,,31506
Parbhani,,,,97,,9,93,3,3,96,0,,,0,148999,148999,,31506
Parbhani,,,,97,,3,5,51,21,56,0,,,0,148999,148999,,31506
Parbhani,,,,97,,5,4,0,9,4,0,,,0,148999,148999,,31506
Parbhani,,,,97,,411,17,78,701,95,0,,,0,148999,148999,,31506
Parbhani,,,,97,,991,681,9,13,690,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,0,1,1,1,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,1,0,1,0,,,0,148999,148999,,31506
Parbhani,,,,97,,3,2,2,0,4,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,1,2,1,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,2,2,1,0,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,2,2,2,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,2,1,2,0,,,0,148999,148999,,31506
Parbhani,,,,97,,3,1,2,1,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,2,0,0,2,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,1,0,0,1,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,3,0,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,2,2,1,0,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,2,3,1,5,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,3468,3,2,3471,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,1,2,0,3,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,0,1,0,1,0,,,0,148999,148999,,31506
Parbhani,,,,97,,755,2,76,8,78,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,699,467,0,1166,0,,,0,148999,148999,,31506
Parbhani,,,,97,,691,878,0,728,878,0,,,0,148999,148999,,31506
Parbhani,,,,97,,926,988,8201,668,9189,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,8501,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,517,368,517,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,0,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,676,538,508,1214,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,467,3,0,470,0,,,0,148999,148999,,31506
Parbhani,,,,97,,755,388,0,0,388,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,968,448,0,1416,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,26,0,2601,26,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,517,368,517,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,0,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,8,1,7,9,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,82,8,1,90,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,84300,491,84300,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,337,0,337,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,2,843,5911,845,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,395,0,0,395,0,,,0,148999,148999,,31506
Parbhani,,,,97,,473,21,53,951,74,0,,,0,148999,148999,,31506
Parbhani,,,,97,,811,111,792,72,903,0,,,0,148999,148999,,31506
Parbhani,,,,97,,943,37,412,53,449,0,,,0,148999,148999,,31506
Parbhani,,,,97,,185,842,782,126,1624,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,260,320,91,580,0,,,0,148999,148999,,31506
Parbhani,,,,97,,1,511,0,1,511,0,,,0,148999,148999,,31506
Parbhani,,,,97,,36,0,132,87,132,0,,,0,148999,148999,,31506
Parbhani,,,,97,,2,8,0,1,8,0,,,0,148999,148999,,31506
Parbhani,,,,97,,39,876,0,2,876,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,0,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,2,567,2,0,,,0,148999,148999,,31506
Parbhani,,,,97,,758,0,306,0,306,0,,,0,148999,148999,,31506
Parbhani,,,,97,,668,2,529,327,531,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,3,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,58,2401,364,2459,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,306,206,0,512,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,994,0,0,994,0,,,0,148999,148999,,31506
Parbhani,,,,97,,39,417,565,0,982,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,0,0,567,0,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,718,0,802,718,0,,,0,148999,148999,,31506
Parbhani,,,,97,,0,544,0,177,544,0,,,0,148999,148999,,31506
