District Name,District No,Jilha,Constituency Name,Constituency No,Total No. of Electors,Serial Poll,Total No. Valid Votes,No. of Rejected Votes,NOTA,Total,No. of Tendered Votes,Elected Person Name,Party Name of Elected Person,No. of Valid Votes Cast in Favour of Elected Person,Other Candidate Votes,Total EMV Votes,Total Postal ballot votes,Total Votes Polled
Mumbai City,,,,186,241963,57,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,58,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,59,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,60,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,61,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,62,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,63,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,64,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,65,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,66,0,12,0,12,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,67,0,13,0,13,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,68,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,69,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,70,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,71,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,72,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,73,0,0,0,0,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,74,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,75,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,76,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,77,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,78,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,79,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,80,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,81,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,82,0,6,0,6,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,83,0,11,0,11,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,84,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,85,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,86,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,87,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,88,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,89,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,90,0,11,0,11,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,91,0,11,0,11,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,92,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,93,0,14,0,14,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,94,0,21,0,21,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,95,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,96,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,97,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,98,0,17,0,17,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,99,0,15,0,15,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,100,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,101,0,8,0,8,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,102,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,103,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,104,0,12,0,12,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,105,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,106,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,107,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,108,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,109,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,110,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,111,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,112,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,113,0,14,0,14,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,114,0,15,0,15,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,115,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,116,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,117,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,118,0,11,0,11,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,119,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,120,0,2,0,2,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,121,0,14,0,14,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,122,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,123,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,124,0,12,0,12,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,125,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,126,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,127,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,128,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,129,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,130,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,131,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,132,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,133,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,134,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,135,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,136,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,137,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,138,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,139,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,140,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,141,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,142,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,143,0,11,0,11,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,144,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,145,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,146,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,147,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,148,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,149,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,150,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,151,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,152,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,153,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,154,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,155,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,156,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,157,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,158,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,159,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,160,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,161,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,162,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,163,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,164,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,165,0,1,0,1,3,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,166,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,167,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,168,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,169,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,170,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,171,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,172,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,173,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,174,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,175,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,176,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,177,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,178,0,2,0,2,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,179,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,180,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,181,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,182,0,5,0,5,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,183,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,184,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,185,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,186,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,187,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,188,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,189,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,190,0,13,0,13,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,191,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,192,0,10,0,10,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,193,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,194,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,195,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,196,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,197,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,198,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,199,0,9,0,9,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,200,0,6,0,6,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,201,0,3,0,3,1,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,202,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,203,0,0,0,0,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,204,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,205,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,206,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,207,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,208,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,209,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,210,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,211,0,1,0,1,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,212,0,15,0,15,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,213,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,214,0,5,0,5,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,215,0,7,0,7,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,216,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,217,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,218,0,3,0,3,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,219,0,4,0,4,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
Mumbai City,,,,186,241963,220,0,8,0,8,0,fo ruovaf ni detsac setov dilav fo oN,,74765,39997,114762,,0
